,ticker,exchange,industry,market_cap,roe,stock_rating,business_operation,business_model,financial_health,alpha,beta,active_buy_pct,strong_buy_pct,high_vol_match,forecast_vol_ratio,pe,pb,ev_ebitda,dividend_yield,price_vs_sma5,price_vs_sma20,revenue_growth_1y,revenue_growth_5y,eps_growth_1y,eps_growth_5y,gross_margin,net_margin,doe,avg_trading_value_5d,avg_trading_value_10d,avg_trading_value_20d,relative_strength_3d,rel_strength_1m,rel_strength_3m,rel_strength_1y,total_trading_value,foreign_transaction,price_near_realtime,rsi14,foreign_vol_pct,tc_rs,tcbs_recommend,tcbs_buy_sell_signal,foreign_buysell_20s,num_increase_continuous_day,num_decrease_continuous_day,eps,macd_histogram,vol_vs_sma5,vol_vs_sma10,vol_vs_sma20,vol_vs_sma50,price_vs_sma10,price_vs_sma50,price_break_out52_week,sar_vs_macd_hist,bolling_band_signal,dmi_signal,rsi14_status,price_growth_1w,price_growth_1m,breakout,prev_1d_growth_pct,prev_1m_growth_pct,prev_1y_growth_pct,prev_5y_growth_pct,has_financial_report,free_transfer_rate,net_cash_per_market_cap,net_cash_per_total_assets,profit_last_4q,last_quarter_revenue_growth,second_quarter_revenue_growth,last_quarter_profit_growth,second_quarter_profit_growth,pct_1y_from_peak,pct_away_from_hist_peak,pct_1y_from_bottom,pct_off_hist_bottom,price_vs_sma100,heating_up,price_growth1_day,vsma5,vsma10,vsma20,vsma50,corporate_percentage,ev,quarter_revenue_growth,quarter_income_growth,peg_forward,peg_trailing,quarterly_income,quarterly_revenue,ps,roa,npl,nim,price_vs_sma200,eps_ttm_growth1_year,eps_ttm_growth5_year,equity_mi,eps_recently,percent_price_vs_ma200,percent_price_vs_ma20,percent_price_vs_ma50,percent_price_vs_ma100
357,TPB,HSX,Ngân hàng,53368.0,17.3,3.0,4.0,3.0,2.2,0.0,1.2,35.4,37.9,0.4,0.2,8.3,1.4,,6.4,,Giá nằm trên SMA(20),11.1,16.32,36.03,3.28,,35.31,,1517.65,1349.93,1072.78,3.0,95.0,92.0,79.0,120.51,Mua > Bán,20.2,59.0,24.87,67.0,Chờ mua,Trung tính,7530.0,,1.0,2423.0,MACD Histogram < 0 và giảm dần,0.1,0.1,0.1,0.2,,Giá nằm trên SMA(50),,,,,Trung tính,-2.18,29.49,,0.0,29.49,46.5,205.33,Có,55.0,,,6402.6,9.0,-4.3,7.0,15.3,-11.4,-8.4,95.2,320.3,Giá nằm trên SMA(100),,0.0,48833.1,58040.9,57102.3,35905.1,45.9,,3.0,-3.4,0.7,0.2,1630.0,4616.0,,1.6,2.0,3.4,,35.01,86.9,38230.0,2423.0,35.9,3.2,22.1,37.0
358,TPC,HSX,Hóa chất,233.0,3.6,2.5,1.2,3.4,3.6,0.2,0.3,4.8,52.6,2.7,1.2,21.4,0.8,21.4,0.0,,Giá nằm trên SMA(20),-23.01,-10.98,,-10.8,7.21,1.71,0.5,0.09,0.16,0.12,78.0,92.0,79.0,55.0,0.02,,10.95,73.6,1.76,76.0,,Mua mạnh,0.0,0.0,0.0,484.0,MACD Histogram > 0 và tăng dần,0.3,0.2,0.2,0.2,,Giá nằm trên SMA(50),,,,,Vào vùng quá mua,5.8,25.86,,5.8,25.86,73.81,55.86,Có,55.0,-62.6,-29.2,10.9,4.1,25.1,-61.8,135.3,-11.7,-8.8,91.1,780.7,Giá nằm trên SMA(100),,5.8,8.0,13.7,11.9,9.7,8.2,0.0,9.5,-48.8,,-0.7,2.0,120.0,0.5,2.3,,,,-29.37,-52.43,305.0,484.0,17.7,12.2,21.0,10.2
359,TRA,HSX,Y tế,2785.0,16.1,2.8,2.8,4.0,5.0,-0.1,0.4,41.7,47.1,29.6,4.0,12.2,1.9,7.5,5.4,,Giá cắt lên SMA(20),2.09,6.53,-9.2,9.27,49.71,9.81,0.2,0.11,0.23,0.24,42.0,33.0,10.0,19.0,0.08,Mua < Bán,67.9,51.5,46.34,26.0,,Trung tính,0.0,2.0,,5512.0,MACD Histogram > 0 và tăng dần,0.8,0.5,0.4,0.3,,Giá nằm dưới SMA(50),,,Tín hiệu mua,,Trung tính,1.04,-1.45,,1.04,-1.45,-5.27,54.69,Có,60.0,1.3,1.6,228.5,13.7,1.4,2.5,-22.7,-12.8,-30.5,7.4,1503.4,Giá nằm dưới SMA(100),,1.04,1.6,2.6,3.2,3.4,87.3,3.0,27.1,65.8,0.5,-2.5,69.0,705.0,1.1,10.6,,,,-4.85,35.29,1442.0,5512.0,-5.2,0.4,-0.1,-2.3
360,TRC,HSX,Hóa chất,2033.0,16.2,3.3,4.3,3.1,5.0,0.2,1.0,90.9,66.7,1.4,4.6,6.8,1.0,5.1,4.8,,Giá nằm trên SMA(20),32.25,17.39,227.39,21.56,31.28,26.4,0.0,12.05,16.09,14.88,81.0,41.0,45.0,92.0,11.38,Mua > Bán,71.8,61.0,2.94,65.0,Chờ mua,Mua mạnh,257.0,,1.0,10244.0,MACD Histogram > 0 và tăng dần,1.2,0.7,0.8,0.7,,Giá nằm trên SMA(50),,,,,Trung tính,-0.55,1.69,,2.87,1.69,98.05,166.05,Có,35.0,14.3,12.8,298.4,46.0,55.4,172.2,357.7,-15.8,-14.7,99.9,959.9,Giá nằm trên SMA(100),,2.87,129.9,216.7,190.4,228.0,70.9,2.0,-41.6,-50.5,0.5,0.0,35.0,132.0,2.3,13.9,,,,229.9,244.99,1986.0,10244.0,12.9,6.0,7.5,10.5
361,TSC,HSX,Hóa chất,626.0,0.0,2.2,1.8,2.4,4.0,0.0,0.7,52.0,53.2,4.2,1.1,-1649.0,0.3,17.6,0.0,,Giá nằm dưới SMA(20),32.1,8.52,,-11.02,26.35,0.55,0.2,1.84,2.2,3.26,32.0,14.0,8.0,18.0,0.54,,3.18,46.3,0.18,18.0,,Trung tính,-1.0,,1.0,-2.0,MACD Histogram < 0 và tăng dần,0.4,0.3,0.2,0.2,,Giá nằm trên SMA(50),,,,,Trung tính,-2.45,-5.64,,0.0,-5.64,16.48,28.19,Có,60.0,-70.0,-14.1,-0.4,22.5,43.1,-23.3,,-9.7,-88.3,37.7,187.7,Giá nằm trên SMA(100),,0.0,439.2,605.0,803.3,1031.1,41.1,2.0,12.2,,-0.1,16.9,1.0,206.0,0.9,0.0,,,,,,2014.0,-2.0,15.0,-3.0,1.7,6.3
362,TTA,HSX,"Điện, nước & xăng dầu khí đốt",2177.0,11.2,2.8,4.0,4.0,3.0,0.0,0.9,42.7,55.5,1.2,0.3,9.0,1.0,6.5,0.0,,Giá nằm trên SMA(20),12.0,22.2,128.21,21.36,59.1,34.57,0.8,23.72,19.7,14.91,93.0,79.0,65.0,59.0,1.03,Mua > Bán,12.65,62.4,1.2,74.0,,Mua mạnh,-549.0,2.0,,1426.0,MACD Histogram > 0 và tăng dần,0.1,0.1,0.1,0.1,,Giá nằm trên SMA(50),,,,,Trung tính,7.2,8.58,,-1.17,8.58,17.13,,Có,35.0,-80.3,-41.2,242.5,-3.3,2.9,5.7,21.0,-12.2,-32.8,40.4,68.2,Giá nằm trên SMA(100),,-1.17,1230.0,1435.8,1194.8,1014.6,23.6,4.0,25.6,51.2,0.6,0.1,65.0,187.0,3.0,5.6,,,,59.93,,2259.0,1426.0,8.7,6.3,11.6,15.9
363,TTE,HSX,"Điện, nước & xăng dầu khí đốt",1214.0,-3.8,2.3,1.7,3.5,1.6,0.2,0.0,,,,,-110.9,4.3,16.4,0.0,,,-14.47,-7.34,,,56.18,,1.8,0.01,0.01,0.0,93.0,72.0,58.0,97.0,,,,,0.05,80.0,,,0.0,0.0,0.0,-384.0,,,,,,,,,,,,,,,,,,,,Có,83.0,-42.0,-57.9,-10.9,30.0,-5.6,,14.2,,,,,,,,,,,,5.6,2.0,3.4,,,-1.5,-9.0,33.0,9.5,-1.1,,,,,,280.0,-384.0,,,,
364,TTF,HSX,Tài nguyên Cơ bản,1236.0,10.0,2.1,1.4,2.9,3.4,-0.1,1.0,67.7,19.0,0.2,0.9,32.8,3.2,-36.5,0.0,,Giá nằm dưới SMA(20),-21.61,11.17,,,10.12,9.84,1.3,6.27,9.02,10.99,14.0,60.0,65.0,13.0,1.52,Mua < Bán,3.14,48.3,5.69,38.0,,Trung tính,267.0,2.0,,96.0,MACD Histogram < 0 và tăng dần,0.3,0.2,0.1,0.2,,Giá nằm trên SMA(50),,,,,Trung tính,-7.37,2.28,,0.0,2.28,-13.5,-18.65,Có,75.0,-35.9,-16.0,37.6,-39.9,-44.7,,-7.6,-13.3,-92.8,35.9,70.7,Giá nằm trên SMA(100),,0.0,1631.1,2475.8,3259.1,2564.3,16.9,2.0,26.3,487.1,0.4,-3.3,22.0,226.0,1.3,1.4,,,,-10.07,,386.0,96.0,6.6,-3.5,3.4,12.7
365,TV2,HSX,Hàng & Dịch vụ Công nghiệp,2424.0,4.7,2.1,1.3,3.0,4.6,0.0,1.0,17.8,41.5,0.1,0.6,41.0,1.9,22.9,0.0,,Giá nằm dưới SMA(20),25.9,-16.65,21.68,-29.92,16.44,2.46,0.1,16.35,26.47,37.62,64.0,5.0,5.0,53.0,1.65,Mua < Bán,35.95,37.0,8.65,32.0,Chờ mua,Bán,-381.0,,1.0,876.0,MACD Histogram < 0 và tăng dần,0.1,0.1,0.1,0.1,,Giá nằm dưới SMA(50),,,,,Trung tính,-3.62,-11.89,,0.14,-11.89,15.43,54.32,Có,45.0,4.1,5.0,59.1,-40.5,25.7,-62.1,27.6,-17.7,-30.1,37.5,13249.0,Giá nằm dưới SMA(100),,0.14,325.7,602.6,776.6,800.1,52.6,2.0,-28.0,-63.4,3.3,7.0,5.0,216.0,1.9,2.8,,,,5.83,-71.87,1261.0,876.0,4.3,-6.2,-6.2,-2.5
366,TVB,HSX,Dịch vụ tài chính,1026.0,5.2,2.8,4.4,2.8,4.2,-0.1,1.0,,41.8,0.6,3.7,17.5,0.9,6.3,0.0,,Giá nằm trên SMA(20),29.32,25.44,99.59,45.28,,,0.0,3.41,2.69,2.62,91.0,68.0,73.0,35.0,2.56,,9.79,70.4,1.07,67.0,,Mua mạnh,-29.0,2.0,,522.0,MACD Histogram > 0 và tăng dần,0.8,0.9,1.0,1.1,,Giá nằm trên SMA(50),Tín hiệu vượt đỉnh,,,,Vào vùng quá mua,11.25,12.66,Tín hiệu mua,6.99,12.66,7.46,101.24,Có,45.0,81.2,71.1,58.5,-90.0,-54.1,-182.3,-21.1,0.9,-65.5,65.1,419.9,Giá nằm trên SMA(100),,6.99,315.5,282.3,269.7,232.1,68.8,0.0,-88.2,,-0.4,-0.3,-27.0,5.0,10.8,5.1,,,,-54.71,29.17,1157.0,522.0,19.9,11.5,11.5,21.7
367,TVS,HSX,Dịch vụ tài chính,3640.0,10.8,2.5,4.1,3.5,2.2,-0.1,1.1,67.1,35.0,0.5,0.6,14.6,1.5,15.1,0.0,Giá cắt lên SMA(5),Giá nằm trên SMA(20),-13.73,21.99,11.78,10.32,54.96,23.23,1.7,23.72,17.76,12.0,4.0,80.0,70.0,25.0,4.39,Mua < Bán,22.25,63.6,18.51,45.0,,Mua mạnh,-1365.0,2.0,,1492.0,MACD Histogram > 0 và giảm dần,0.3,0.3,0.4,0.6,,Giá nằm trên SMA(50),,,,,Trung tính,2.06,12.66,,2.06,12.66,-4.51,283.28,Có,45.0,-102.0,-55.7,249.1,-28.7,-52.3,99.9,-57.1,-7.7,-49.4,50.9,760.4,Giá nằm trên SMA(100),,2.06,640.0,753.2,556.7,350.3,12.7,7.0,27.1,20.3,0.2,0.9,52.0,225.0,4.2,3.8,,,,15.85,172.43,2415.0,1492.0,17.5,6.2,14.1,21.1
368,TVT,HSX,Hàng cá nhân & Gia dụng,328.0,8.0,2.7,1.5,3.0,3.6,0.0,0.5,5.6,45.9,6.4,1.5,8.1,0.6,4.4,6.3,,Giá nằm trên SMA(20),1.51,-4.57,96.69,-22.55,13.38,3.07,0.8,0.06,0.1,0.09,98.0,76.0,61.0,35.0,0.03,,15.8,56.3,0.25,68.0,,Mua mạnh,0.0,0.0,0.0,1919.0,MACD Histogram > 0 và tăng dần,0.6,0.4,0.4,0.5,,Giá nằm trên SMA(50),,,,,Trung tính,2.6,2.93,,1.28,2.93,3.98,9.36,Có,40.0,-83.1,-21.8,40.3,16.1,-11.6,525.8,324.9,-8.0,-40.1,26.3,94.5,Giá nằm trên SMA(100),,1.28,3.6,5.2,4.8,4.4,59.9,1.0,11.9,66.8,0.0,0.0,13.0,414.0,0.2,3.0,,,,240.71,-42.56,514.0,1919.0,2.1,1.4,2.0,3.8
369,TYA,HSX,Hàng & Dịch vụ Công nghiệp,537.0,18.3,2.6,1.8,3.5,3.0,0.1,0.8,100.0,56.4,2.1,0.8,5.4,0.9,8.7,6.4,,Giá nằm trên SMA(20),26.78,-0.23,7969.58,-2.7,11.08,5.76,1.7,0.2,0.26,0.44,69.0,80.0,70.0,53.0,0.01,,17.9,65.4,37.35,68.0,,Mua,-22.0,1.0,,3241.0,MACD Histogram < 0 và tăng dần,0.1,0.0,0.0,0.0,,Giá nằm trên SMA(50),,,,,Trung tính,4.07,0.0,,2.29,0.0,46.79,78.97,Có,12.0,-140.4,-45.5,99.4,27.2,34.2,83.2,38.7,-1.6,-21.9,55.9,1767.2,Giá nằm trên SMA(100),,2.29,9.5,14.2,22.3,26.0,83.5,1.0,24.5,70.5,,0.0,35.0,614.0,0.3,7.2,,,,154.51,39.87,579.0,3241.0,22.8,3.8,11.9,20.0
370,UIC,HSX,"Điện, nước & xăng dầu khí đốt",395.0,16.7,2.7,1.8,3.5,4.6,0.0,0.7,,62.5,58.2,6.7,5.0,0.8,3.0,0.0,Giá cắt xuống SMA(5),Giá nằm dưới SMA(20),21.12,1.54,18.03,-1.46,4.15,2.9,0.2,0.1,0.26,0.32,71.0,69.0,53.0,24.0,0.02,,47.25,49.9,9.39,54.0,,Trung tính,0.0,1.0,,9413.0,MACD Histogram < 0 và tăng dần,0.3,0.2,0.1,0.1,,Giá nằm trên SMA(50),,,,,Trung tính,-0.94,-1.56,,-0.53,-1.56,24.34,41.24,Có,35.0,2.3,1.2,78.2,15.0,17.3,107.3,78.1,-12.0,-25.2,43.8,1939.3,Giá nằm trên SMA(100),,-0.53,2.0,2.9,6.3,5.9,71.8,0.0,13.5,29.0,,0.1,24.0,835.0,0.1,10.9,,,,52.6,31.8,508.0,9413.0,11.9,-2.2,5.1,14.3
371,VAB,HSX,Ngân hàng,10531.0,11.1,2.8,3.4,3.0,3.4,0.3,1.1,20.7,44.9,0.7,0.3,10.7,1.1,,0.0,,Giá nằm trên SMA(20),5.93,16.45,16.52,17.91,,45.81,,24.05,37.9,52.82,8.0,92.0,85.0,94.0,2.74,Mua < Bán,12.75,55.6,0.16,70.0,,Trung tính,176.0,0.0,0.0,1211.0,MACD Histogram < 0 và giảm dần,0.2,0.1,0.1,0.1,,Giá nằm trên SMA(50),,,,,Trung tính,-4.14,20.86,,-1.16,20.86,111.49,,Có,90.0,,,988.3,3.9,3.5,12.6,44.5,-14.4,-10.2,29.8,244.3,Giá nằm trên SMA(100),,-1.16,1347.8,2598.3,2941.7,2234.3,14.9,,-8.7,-4.9,0.0,0.4,279.0,608.0,,0.8,1.1,2.2,,26.66,232.15,9421.0,1211.0,63.4,0.1,15.8,36.5
372,VAF,HSX,Hóa chất,680.0,21.2,3.3,3.0,3.5,5.0,0.1,0.5,100.0,11.9,18.2,0.4,6.2,1.2,2.4,7.5,Giá cắt lên SMA(5),Giá nằm dưới SMA(20),21.83,9.02,-3.64,38.47,23.55,11.68,0.0,0.05,0.07,0.1,80.0,50.0,46.0,86.0,0.01,,18.9,46.2,0.02,66.0,,Trung tính,0.0,0.0,0.0,2920.0,MACD Histogram < 0 và tăng dần,0.1,0.1,0.1,0.1,Giá cắt lên SMA(10),Giá nằm dưới SMA(50),,,,,Trung tính,1.61,-5.03,,4.71,-5.03,46.8,110.78,Có,8.0,54.6,39.8,110.0,5.7,41.5,298.8,123.4,-12.1,-10.0,58.5,539.1,Giá nằm dưới SMA(100),,4.71,2.4,3.7,3.3,4.7,91.5,0.0,-49.2,19.2,,0.1,40.0,347.0,0.5,13.7,,,,85.37,762.62,552.0,2920.0,12.1,-1.6,-3.5,-1.6
373,VCA,HSX,Tài nguyên Cơ bản,149.0,0.6,2.5,1.1,,3.0,0.0,0.6,100.0,45.0,4.2,0.1,123.8,0.8,20.1,0.0,,Giá nằm dưới SMA(20),-21.29,-9.32,-85.78,-47.21,2.23,0.34,0.6,0.28,0.23,0.35,76.0,93.0,96.0,67.0,0.01,,9.8,48.1,0.12,83.0,,Trung tính,0.0,3.0,,79.0,MACD Histogram < 0 và tăng dần,0.0,0.0,0.0,0.0,,Giá nằm dưới SMA(50),,,,,Trung tính,0.0,-6.67,,0.0,-6.67,10.11,27.45,Có,20.0,-63.6,-26.1,1.2,65.2,9.9,197.7,-96.9,-47.9,-46.0,20.5,,Giá nằm dưới SMA(100),,0.0,14.9,21.6,29.2,39.6,82.1,0.0,84.8,5250.0,,-2.2,2.0,574.0,0.1,0.3,,,,-55.61,-94.16,194.0,79.0,-9.2,-0.1,-0.2,-1.4
374,VCB,HSX,Ngân hàng,577377.0,17.5,2.6,3.3,3.0,3.9,-0.1,0.9,60.7,61.3,0.2,0.7,16.7,2.7,,0.0,,Giá nằm trên SMA(20),1.26,8.46,2.42,0.69,,49.46,,1001.45,913.7,705.49,95.0,81.0,68.0,51.0,247.23,Mua < Bán,69.2,73.1,21.83,74.0,Chờ bán,Mua mạnh,-16945.0,2.0,,4148.0,MACD Histogram > 0 và tăng dần,0.3,0.3,0.3,0.4,,Giá nằm trên SMA(50),Tín hiệu vượt đỉnh,,,,Trung tính,9.84,11.61,,0.14,11.61,13.06,90.55,Có,11.0,,,34660.1,6.7,-0.1,8.8,1.4,0.1,0.1,33.1,1462.7,Giá nằm trên SMA(100),,0.14,13168.2,12024.1,10947.5,8545.0,91.2,,3.5,1.6,1.5,4.2,8832.0,17868.0,,1.7,1.0,2.7,,4.01,90.09,213642.0,4148.0,13.7,8.7,12.7,16.8
375,VCF,HSX,Thực phẩm và đồ uống,8388.0,22.9,2.6,2.5,3.0,4.6,0.1,0.3,,37.5,,,16.5,3.9,14.3,0.0,,,8.66,-3.77,-0.78,-8.09,21.12,19.04,0.1,0.15,0.17,0.43,82.0,63.0,51.0,81.0,,,,,0.5,69.0,,,-2.0,1.0,,19148.0,,,,,,,,,,,,,,,,,,,,Có,1.2,-1.4,-4.2,508.9,9.9,39.2,23.6,44.4,,,,,,,,,,,,98.8,9.0,-5.5,-5.5,0.4,1.1,121.0,636.0,3.0,18.3,,,,15.26,-25.11,2144.0,19148.0,,,,
376,VCG,HSX,Xây dựng và Vật liệu,16420.0,10.1,2.5,2.2,3.6,3.2,0.1,1.0,59.0,60.8,3.8,1.3,20.5,2.0,16.8,4.9,,Giá nằm dưới SMA(20),1.31,6.26,129.62,-1.52,12.72,7.0,0.9,313.85,556.12,497.5,81.0,41.0,71.0,81.0,94.33,Mua < Bán,25.65,51.9,8.78,68.0,Chờ bán,Trung tính,-6328.0,,1.0,1241.0,MACD Histogram < 0 và tăng dần,0.4,0.2,0.2,0.2,,Giá nằm trên SMA(50),,,,,Trung tính,-1.16,-0.19,,0.98,-0.19,49.89,20.25,Có,55.0,-46.5,-26.0,802.5,56.8,-2.0,216.4,-72.4,-9.2,-27.4,68.8,861.0,Giá nằm trên SMA(100),,0.98,9702.2,19398.1,17603.8,15686.4,53.6,27.0,70.0,141.2,0.0,-20.4,309.0,4412.0,1.1,2.8,,,,-1.0,0.2,8110.0,1241.0,30.1,-1.8,5.1,16.3
377,VCI,HSX,Dịch vụ tài chính,32300.0,8.6,2.5,3.2,3.5,3.2,0.0,1.3,55.3,46.2,0.1,0.5,35.4,2.6,22.6,2.0,,Giá nằm dưới SMA(20),49.47,19.12,85.14,-9.55,33.41,15.86,0.7,596.42,679.39,778.01,80.0,65.0,67.0,61.0,65.88,Mua > Bán,45.0,54.2,28.22,68.0,Chờ bán,Mua,-7094.0,,1.0,1263.0,MACD Histogram < 0 và tăng dần,0.2,0.1,0.1,0.1,Giá cắt lên SMA(10),Giá nằm trên SMA(50),,,,,Trung tính,-2.6,4.53,,0.67,4.53,22.64,565.18,Có,60.0,-25.2,-37.2,912.5,26.6,5.5,-34.1,49.1,-7.2,-4.3,46.5,1198.4,Giá nằm trên SMA(100),,0.67,8704.0,13539.2,15753.7,14730.8,3.2,40.0,36.3,-37.6,0.7,2.1,184.0,1160.0,8.1,4.1,,,,17.15,35.26,12439.0,1263.0,21.7,-0.8,8.1,15.4
378,VDP,HSX,Y tế,872.0,9.9,2.9,2.5,3.5,4.6,0.1,0.3,91.4,52.8,2.7,30.4,12.3,1.2,8.8,7.0,,Giá nằm trên SMA(20),-8.32,8.58,-10.47,3.26,22.9,6.89,0.3,0.35,0.21,0.38,53.0,66.0,57.0,64.0,0.61,,39.5,56.4,0.22,60.0,,Mua,1.0,1.0,,3215.0,MACD Histogram < 0 và giảm dần,2.8,2.9,1.9,2.1,,Giá nằm trên SMA(50),,,,,Trung tính,-1.0,4.22,,0.0,4.22,22.94,95.21,Có,40.0,-12.8,-10.0,71.0,18.6,4.4,16.6,-19.5,-6.0,-1.2,32.5,160.1,Giá nằm trên SMA(100),,0.0,5.3,5.2,8.0,7.2,24.0,1.0,25.9,29.0,,1.5,18.0,265.0,0.9,6.3,,,,8.14,50.65,723.0,3215.0,12.8,1.4,3.9,7.5
379,VDS,HSX,Dịch vụ tài chính,6362.0,2.1,2.9,3.6,3.2,3.6,0.0,1.4,59.6,33.9,0.7,0.5,110.2,2.3,102.1,0.0,Giá cắt lên SMA(5),Giá nằm trên SMA(20),27.86,24.36,-11.54,26.88,11.23,,0.3,192.11,181.72,140.74,5.0,97.0,97.0,61.0,28.03,Mua > Bán,24.25,67.4,1.67,65.0,Mua,Mua mạnh,-332.0,,1.0,216.0,MACD Histogram > 0 và giảm dần,0.2,0.2,0.2,0.2,,Giá nằm trên SMA(50),,,,,Trung tính,1.89,38.57,,1.89,38.57,23.21,692.37,Có,40.0,4.8,4.5,57.7,-43.1,-41.4,-109.2,-84.2,-6.7,-3.0,101.3,1071.1,Giá nằm trên SMA(100),,1.89,6789.1,7491.6,6501.6,4943.9,0.0,6.0,7.1,,5.5,-1.3,-11.0,181.0,8.7,0.9,,,,-85.85,157.41,2787.0,216.0,46.2,14.3,36.2,54.6
380,VFG,HSX,Hóa chất,2444.0,33.4,3.1,3.9,3.5,4.8,-0.2,0.6,57.9,82.9,1.0,1.2,5.2,1.6,6.0,6.6,,Giá nằm dưới SMA(20),7.2,11.06,59.06,20.52,25.29,8.68,0.1,1.46,1.96,2.29,41.0,38.0,2.0,22.0,0.13,,58.6,34.7,1.56,26.0,Chờ mua,Bán,1.0,0.0,0.0,11355.0,MACD Histogram > 0 và tăng dần,0.1,0.1,0.1,0.0,,Giá nằm dưới SMA(50),,,,,Trung tính,0.0,-1.49,,0.0,-1.49,-12.36,135.9,Có,45.0,5.7,5.4,473.6,-6.0,10.3,-14.8,19.8,-31.4,-31.0,11.3,1261.8,Giá nằm dưới SMA(100),,0.0,19.1,27.1,32.1,54.4,65.1,2.0,-24.9,-26.4,-0.3,0.1,69.0,800.0,0.7,20.1,,,,38.02,270.58,1537.0,11355.0,-13.8,-0.7,-4.1,-7.0
381,VGC,HSX,Xây dựng và Vật liệu,27663.0,17.5,2.7,2.8,3.0,4.0,0.1,1.1,49.1,42.6,0.5,0.4,18.5,3.1,7.7,0.0,,Giá nằm trên SMA(20),-9.76,3.25,-9.31,11.14,35.65,13.57,0.5,117.02,164.48,182.01,70.0,89.0,85.0,76.0,10.62,Mua > Bán,62.0,56.2,6.06,80.0,Chờ mua,Mua,2258.0,2.0,,3343.0,MACD Histogram < 0 và giảm dần,0.1,0.1,0.1,0.1,,Giá nằm trên SMA(50),,,,,Trung tính,-8.42,18.32,,0.49,18.32,42.87,237.08,Có,11.0,-11.1,-12.1,1498.6,19.1,8.2,175.9,55.6,-10.1,-8.6,69.9,948.0,Giá nằm trên SMA(100),,0.49,1463.1,2315.2,2716.4,1994.5,99.7,33.0,13.1,36.6,1.4,0.2,438.0,3229.0,2.2,6.1,,,,88.22,145.03,9021.0,3343.0,29.9,0.5,16.4,29.1
382,VHC,HSX,Thực phẩm và đồ uống,12614.0,16.1,2.8,2.3,3.3,4.8,-0.2,1.1,29.1,66.2,0.2,0.5,8.8,1.3,7.1,2.8,,Giá nằm dưới SMA(20),24.72,9.73,33.4,-3.36,19.51,15.61,0.2,74.49,94.22,120.46,55.0,29.0,26.0,5.0,6.0,Mua > Bán,56.5,46.1,19.75,29.0,Chờ bán,Bán,198.0,,1.0,6372.0,MACD Histogram < 0 và tăng dần,0.1,0.1,0.1,0.1,,Giá nằm dưới SMA(50),,,,,Trung tính,-1.05,-2.75,,0.53,-2.75,-20.96,102.79,Có,50.0,-6.0,-5.9,1430.1,-0.1,-7.3,56.8,13.8,-25.0,-35.6,29.1,3313.8,Giá nằm trên SMA(100),,0.53,973.5,1475.0,1959.6,1966.3,21.8,14.0,20.6,158.3,-2.3,0.1,499.0,3194.0,1.0,11.4,,,,97.0,72.45,9363.0,6372.0,-9.4,-2.7,-2.5,2.5
383,VHM,HSX,Bất động sản,429635.0,14.9,3.4,3.0,4.0,4.2,0.3,1.0,76.6,81.9,0.4,0.4,14.2,2.0,19.7,0.0,,Giá nằm trên SMA(20),-1.19,14.66,-4.71,9.16,23.78,39.71,0.4,514.74,546.36,546.65,93.0,82.0,88.0,96.0,44.55,Mua < Bán,103.5,68.8,10.14,90.0,Chờ mua,Mua mạnh,-15514.0,,1.0,7369.0,MACD Histogram > 0 và giảm dần,0.1,0.1,0.1,0.1,,Giá nằm trên SMA(50),,,,,Thoát vùng quá mua,4.55,10.46,,-1.05,10.46,150.0,78.93,Có,30.0,-9.7,-6.3,30267.9,-33.0,91.2,-30.6,203.9,-3.2,-1.6,175.3,200.0,Giá nằm trên SMA(100),,-1.05,4156.0,5070.0,5428.6,5301.7,83.8,489.0,21.2,180.9,0.2,0.5,7553.0,19022.0,4.3,5.3,,,,29.93,39.29,212663.0,7369.0,73.7,7.3,15.9,34.6
384,VIB,HSX,Ngân hàng,76080.0,18.4,2.8,4.2,3.0,1.4,0.1,0.9,41.0,86.0,1.6,0.2,10.1,1.7,,4.2,,Giá nằm trên SMA(20),-7.18,20.33,-15.87,0.13,,40.58,,785.13,693.25,560.69,4.0,92.0,87.0,78.0,73.96,Mua > Bán,22.1,63.1,4.99,65.0,Chờ bán,Mua,519.0,,1.0,2213.0,MACD Histogram > 0 và giảm dần,0.1,0.1,0.1,0.2,,Giá nằm trên SMA(50),,,,,Trung tính,0.91,20.11,,-1.12,20.11,43.12,320.53,Có,60.0,,,7533.3,1.5,-13.5,23.4,-3.2,-10.9,-6.4,60.7,1016.4,Giá nằm trên SMA(100),,-1.12,30127.9,29001.0,24587.9,17739.9,24.6,,11.2,7.2,0.3,-3.9,2076.0,5117.0,,1.6,3.6,3.3,,-2.58,103.9,43628.0,2213.0,31.1,6.1,19.3,29.3
